Doc IDs,Twitter Handle,Cosine Similarities,Country,,Cosine Iraq,Twitter Handle Iraq,,Cosine Kuwait,Twitter Handle Kuwait,,Cosine Lebanon,Twitter Handle Lebanon,,Cosine Egypt,Twitter Handle Egypt,,Cosine Bahrain,Twitter Handle Bahrain,,
5551,ELKILANYWAFAA,0.08912736,Egypt,,,,,,,,,,,0.08912736,ELKILANYWAFAA,,,,,
1215,amrdiab,0.08912144,Egypt,,,,,,,,,,,0.08912144,amrdiab,,,,,
6794,MuhammadMorsi,0.08906216,Egypt,,,,,,,,,,,0.08906216,MuhammadMorsi,,,,,
12088,Lebanon_nadinenjeim,0.08903298,Lebanon,,,,,,,,0.08903298,Lebanon_nadinenjeim,,,,,,,,
3727,Egypt_GameelaIsmail,0.08902875,Egypt,,,,,,,,,,,0.08902875,Egypt_GameelaIsmail,,,,,
2291,Egypt_AlsisiOfficial,0.088997535,Egypt,,,,,,,,,,,0.088997535,Egypt_AlsisiOfficial,,,,,
8344,Iraq_tahadulaimi,0.08898806,Iraq,,0.08898806,Iraq_tahadulaimi,,,,,,,,,,,,,,
6892,NaguibSawiris,0.088986024,Egypt,,,,,,,,,,,0.088986024,NaguibSawiris,,,,,
3731,Egypt_Geddo,0.088981465,Egypt,,,,,,,,,,,0.088981465,Egypt_Geddo,,,,,
1831,DrAbolfotoh,0.08897914,Egypt,,,,,,,,,,,0.08897914,DrAbolfotoh,,,,,
11926,Lebanon_monasaliba,0.0889644,Lebanon,,,,,,,,0.0889644,Lebanon_monasaliba,,,,,,,,
3022,Egypt_CarmenSoliman,0.08896032,Egypt,,,,,,,,,,,0.08896032,Egypt_CarmenSoliman,,,,,
6674,MoezMasoud,0.088935286,Egypt,,,,,,,,,,,0.088935286,MoezMasoud,,,,,
3907,Egypt_Hamaki,0.08888514,Egypt,,,,,,,,,,,0.08888514,Egypt_Hamaki,,,,,
5450,Egypt_YosriFouda,0.088865615,Egypt,,,,,,,,,,,0.088865615,Egypt_YosriFouda,,,,,
10949,Lebanon_CyrineAbdlNour,0.08884367,Lebanon,,,,,,,,0.08884367,Lebanon_CyrineAbdlNour,,,,,,,,
10309,Kuwait_@othmanalkamees,0.088742875,Kuwait,,,,,0.088742875,Kuwait_@othmanalkamees,,,,,,,,,,,
8827,Kuwait_@Altabtabie,0.088737205,Kuwait,,,,,0.088737205,Kuwait_@Altabtabie,,,,,,,,,,,
10258,Kuwait_@NAWALalq8iya,0.08872907,Kuwait,,,,,0.08872907,Kuwait_@NAWALalq8iya,,,,,,,,,,,
10118,Kuwait_@mdrd111,0.08872859,Kuwait,,,,,0.08872859,Kuwait_@mdrd111,,,,,,,,,,,
336,Bahrain_KUhp2222,0.0887094,Bahrain,,,,,,,,,,,,,,0.0887094,Bahrain_KUhp2222,,
8244,Iraq_Qusaihatam,0.08870769,Iraq,,0.08870769,Iraq_Qusaihatam,,,,,,,,,,,,,,
11366,Lebanon_Iebaenese,0.08867085,Lebanon,,,,,,,,0.08867085,Lebanon_Iebaenese,,,,,,,,
3673,Egypt_GameelaIsmail,0.088667646,Egypt,,,,,,,,,,,0.088667646,Egypt_GameelaIsmail,,,,,
3340,Egypt_ElBaradei,0.08864921,Egypt,,,,,,,,,,,0.08864921,Egypt_ElBaradei,,,,,
3736,Egypt_Geddo,0.08864778,Egypt,,,,,,,,,,,0.08864778,Egypt_Geddo,,,,,
5835,Geddo,0.08862831,Egypt,,,,,,,,,,,0.08862831,Geddo,,,,,
9165,Kuwait_@DrAlmutawa,0.088592604,Kuwait,,,,,0.088592604,Kuwait_@DrAlmutawa,,,,,,,,,,,
8343,Iraq_tahadulaimi,0.08858438,Iraq,,0.08858438,Iraq_tahadulaimi,,,,,,,,,,,,,,
6470,Khaledali251,0.088574454,Egypt,,,,,,,,,,,0.088574454,Khaledali251,,,,,
1653,Byoussef,0.08854109,Egypt,,,,,,,,,,,0.08854109,Byoussef,,,,,
11664,Lebanon_josephattieh,0.088523336,Lebanon,,,,,,,,0.088523336,Lebanon_josephattieh,,,,,,,,
3855,Egypt_Ghonim,0.088502094,Egypt,,,,,,,,,,,0.088502094,Egypt_Ghonim,,,,,
11381,Lebanon_Iebaenese,0.08846647,Lebanon,,,,,,,,0.08846647,Lebanon_Iebaenese,,,,,,,,
10443,Kuwait_@Saad3alosh,0.08845345,Kuwait,,,,,0.08845345,Kuwait_@Saad3alosh,,,,,,,,,,,
144,Bahrain_FawwazBH,0.088351384,Bahrain,,,,,,,,,,,,,,0.088351384,Bahrain_FawwazBH,,
3163,Egypt_DrAbolfotoh,0.08835095,Egypt,,,,,,,,,,,0.08835095,Egypt_DrAbolfotoh,,,,,
4496,Egypt_KhaledElNabawy,0.08834104,Egypt,,,,,,,,,,,0.08834104,Egypt_KhaledElNabawy,,,,,
7934,Iraq_khameskhanjar,0.08833699,Iraq,,0.08833699,Iraq_khameskhanjar,,,,,,,,,,,,,,
8504,Kuwait_@7madms,0.08832113,Kuwait,,,,,0.08832113,Kuwait_@7madms,,,,,,,,,,,
9209,Kuwait_@DrAlnefisi,0.08831699,Kuwait,,,,,0.08831699,Kuwait_@DrAlnefisi,,,,,,,,,,,
11778,Lebanon_Maya_Nasri,0.08831401,Lebanon,,,,,,,,0.08831401,Lebanon_Maya_Nasri,,,,,,,,
8575,Kuwait_@AhmedAbdullahQ8,0.088298626,Kuwait,,,,,0.088298626,Kuwait_@AhmedAbdullahQ8,,,,,,,,,,,
10476,Kuwait_@Saad3alosh,0.08829385,Kuwait,,,,,0.08829385,Kuwait_@Saad3alosh,,,,,,,,,,,
8350,Iraq_tahadulaimi,0.08826888,Iraq,,0.08826888,Iraq_tahadulaimi,,,,,,,,,,,,,,
833,AhmedShafikEG,0.08824749,Egypt,,,,,,,,,,,0.08824749,AhmedShafikEG,,,,,
10688,Kuwait_@YaqouBiaN,0.08824599,Kuwait,,,,,0.08824599,Kuwait_@YaqouBiaN,,,,,,,,,,,
3152,Egypt_DrAbolfotoh,0.08820288,Egypt,,,,,,,,,,,0.08820288,Egypt_DrAbolfotoh,,,,,
9859,Kuwait_@Kuw_2003,0.08816272,Kuwait,,,,,0.08816272,Kuwait_@Kuw_2003,,,,,,,,,,,
9079,Kuwait_@C10,0.0881107,Kuwait,,,,,0.0881107,Kuwait_@C10,,,,,,,,,,,
5452,ElBaradei,0.088083535,Egypt,,,,,,,,,,,0.088083535,ElBaradei,,,,,
8829,Kuwait_@Altabtabie,0.08807382,Kuwait,,,,,0.08807382,Kuwait_@Altabtabie,,,,,,,,,,,
148,Bahrain_FawwazBH,0.088066846,Bahrain,,,,,,,,,,,,,,0.088066846,Bahrain_FawwazBH,,
1055,amalmaher,0.08805292,Egypt,,,,,,,,,,,0.08805292,amalmaher,,,,,
4828,Egypt_naderbakkar,0.088051304,Egypt,,,,,,,,,,,0.088051304,Egypt_naderbakkar,,,,,
1196,Amradib,0.08803426,Egypt,,,,,,,,,,,0.08803426,Amradib,,,,,
10164,Kuwait_@M_Jarallah,0.08803254,Kuwait,,,,,0.08803254,Kuwait_@M_Jarallah,,,,,,,,,,,
2166,Egypt_Almoslemani,0.08801845,Egypt,,,,,,,,,,,0.08801845,Egypt_Almoslemani,,,,,
2522,Egypt_amrdiab,0.08800259,Egypt,,,,,,,,,,,0.08800259,Egypt_amrdiab,,,,,
3221,Egypt_DrAbolfotoh,0.08798602,Egypt,,,,,,,,,,,0.08798602,Egypt_DrAbolfotoh,,,,,
7611,Iraq_emadalsharaa,0.08798428,Iraq,,0.08798428,Iraq_emadalsharaa,,,,,,,,,,,,,,
5195,Egypt_trikaofficial,0.087977044,Egypt,,,,,,,,,,,0.087977044,Egypt_trikaofficial,,,,,
2022,Egypt_ahelmy,0.08795866,Egypt,,,,,,,,,,,0.08795866,Egypt_ahelmy,,,,,
4984,Egypt_Rolakharsa,0.0878835,Egypt,,,,,,,,,,,0.0878835,Egypt_Rolakharsa,,,,,
10307,Kuwait_@NAWALalq8iya,0.08787864,Kuwait,,,,,0.08787864,Kuwait_@NAWALalq8iya,,,,,,,,,,,
862,AlaaAswany,0.08787813,Egypt,,,,,,,,,,,0.08787813,AlaaAswany,,,,,
1266,amrdiab,0.08784874,Egypt,,,,,,,,,,,0.08784874,amrdiab,,,,,
6895,NaguibSawiris,0.08782212,Egypt,,,,,,,,,,,0.08782212,NaguibSawiris,,,,,
11771,Lebanon_Maya_Nasri,0.08781785,Lebanon,,,,,,,,0.08781785,Lebanon_Maya_Nasri,,,,,,,,
5009,Egypt_Rolakharsa,0.08780638,Egypt,,,,,,,,,,,0.08780638,Egypt_Rolakharsa,,,,,
3720,Egypt_GameelaIsmail,0.08779808,Egypt,,,,,,,,,,,0.08779808,Egypt_GameelaIsmail,,,,,
2350,Egypt_amalmaher,0.087790936,Egypt,,,,,,,,,,,0.087790936,Egypt_amalmaher,,,,,
9371,Kuwait_@Dr_alwasmi,0.08778129,Kuwait,,,,,0.08778129,Kuwait_@Dr_alwasmi,,,,,,,,,,,
5133,Egypt_tamerhosny,0.08776544,Egypt,,,,,,,,,,,0.08776544,Egypt_tamerhosny,,,,,
8823,Kuwait_@Altabtabie,0.0877616,Kuwait,,,,,0.0877616,Kuwait_@Altabtabie,,,,,,,,,,,
3725,Egypt_GameelaIsmail,0.087760516,Egypt,,,,,,,,,,,0.087760516,Egypt_GameelaIsmail,,,,,
8460,Kuwait_@3LCHBOSAHAM,0.08775118,Kuwait,,,,,0.08775118,Kuwait_@3LCHBOSAHAM,,,,,,,,,,,
1689,CarmenSoliman,0.0877155,Egypt,,,,,,,,,,,0.0877155,CarmenSoliman,,,,,
8333,Iraq_tahadulaimi,0.08770254,Iraq,,0.08770254,Iraq_tahadulaimi,,,,,,,,,,,,,,
566,Bahrain_ShailaSabt,0.08769445,Bahrain,,,,,,,,,,,,,,0.08769445,Bahrain_ShailaSabt,,
6084,HamdyKandil,0.087678805,Egypt,,,,,,,,,,,0.087678805,HamdyKandil,,,,,
8931,Kuwait_@al_amer1,0.08767587,Kuwait,,,,,0.08767587,Kuwait_@al_amer1,,,,,,,,,,,
8967,Kuwait_@Arbiani,0.087661885,Kuwait,,,,,0.087661885,Kuwait_@Arbiani,,,,,,,,,,,
5464,ElBaradei,0.08760906,Egypt,,,,,,,,,,,0.08760906,ElBaradei,,,,,
5888,Geddo,0.08752656,Egypt,,,,,,,,,,,0.08752656,Geddo,,,,,
11373,Lebanon_Iebaenese,0.08752578,Lebanon,,,,,,,,0.08752578,Lebanon_Iebaenese,,,,,,,,
9336,Kuwait_@Dr_alwasmi,0.087493554,Kuwait,,,,,0.087493554,Kuwait_@Dr_alwasmi,,,,,,,,,,,
3999,Egypt_HamdeenSabahy,0.087447986,Egypt,,,,,,,,,,,0.087447986,Egypt_HamdeenSabahy,,,,,
8574,Kuwait_@AhmedAbdullahQ8,0.08742491,Kuwait,,,,,0.08742491,Kuwait_@AhmedAbdullahQ8,,,,,,,,,,,
3021,Egypt_CarmenSoliman,0.08741942,Egypt,,,,,,,,,,,0.08741942,Egypt_CarmenSoliman,,,,,
8933,Kuwait_@al_amer1,0.08741344,Kuwait,,,,,0.08741344,Kuwait_@al_amer1,,,,,,,,,,,
1160,Amradib,0.087405376,Egypt,,,,,,,,,,,0.087405376,Amradib,,,,,
11345,Lebanon_hildakhalife,0.0874041,Lebanon,,,,,,,,0.0874041,Lebanon_hildakhalife,,,,,,,,
3317,Egypt_ElBaradei,0.08739255,Egypt,,,,,,,,,,,0.08739255,Egypt_ElBaradei,,,,,
5478,ElBaradei,0.08738269,Egypt,,,,,,,,,,,0.08738269,ElBaradei,,,,,
6805,MustafaHosny,0.087366946,Egypt,,,,,,,,,,,0.087366946,MustafaHosny,,,,,
3739,Egypt_Geddo,0.08735694,Egypt,,,,,,,,,,,0.08735694,Egypt_Geddo,,,,,
8508,Kuwait_@7madms,0.08735597,Kuwait,,,,,0.08735597,Kuwait_@7madms,,,,,,,,,,,
838,AhmedShafikEG,0.087342925,Egypt,,,,,,,,,,,0.087342925,AhmedShafikEG,,,,,
3534,Egypt_Essam_Sultan,0.08733826,Egypt,,,,,,,,,,,0.08733826,Egypt_Essam_Sultan,,,,,
5013,Egypt_Rolakharsa,0.087309755,Egypt,,,,,,,,,,,0.087309755,Egypt_Rolakharsa,,,,,
4536,Egypt_MoatazAFattah,0.0872655,Egypt,,,,,,,,,,,0.0872655,Egypt_MoatazAFattah,,,,,
9938,Kuwait_@LettersHD,0.087257855,Kuwait,,,,,0.087257855,Kuwait_@LettersHD,,,,,,,,,,,
7620,Iraq_emadalsharaa,0.087240055,Iraq,,0.087240055,Iraq_emadalsharaa,,,,,,,,,,,,,,
6637,MoezMasoud,0.087230295,Egypt,,,,,,,,,,,0.087230295,MoezMasoud,,,,,
4575,Egypt_MoezMasoud,0.08720076,Egypt,,,,,,,,,,,0.08720076,Egypt_MoezMasoud,,,,,
8152,Iraq_ParwazOfficial,0.08719776,Iraq,,0.08719776,Iraq_ParwazOfficial,,,,,,,,,,,,,,
3600,Egypt_GalalAmer,0.08719417,Egypt,,,,,,,,,,,0.08719417,Egypt_GalalAmer,,,,,
9393,Kuwait_@Dr_alwasmi,0.08717575,Kuwait,,,,,0.08717575,Kuwait_@Dr_alwasmi,,,,,,,,,,,
2807,Egypt_Angham,0.08716458,Egypt,,,,,,,,,,,0.08716458,Egypt_Angham,,,,,
777,abdrhmanabnody,0.08715259,Egypt,,,,,,,,,,,0.08715259,abdrhmanabnody,,,,,
6830,naderbakkar,0.08713732,Egypt,,,,,,,,,,,0.08713732,naderbakkar,,,,,
7014,SamoZaen,0.08711512,Egypt,,,,,,,,,,,0.08711512,SamoZaen,,,,,
2252,Egypt_alqaradawy,0.08704166,Egypt,,,,,,,,,,,0.08704166,Egypt_alqaradawy,,,,,
11784,Lebanon_Maya_Nasri,0.08702606,Lebanon,,,,,,,,0.08702606,Lebanon_Maya_Nasri,,,,,,,,
6832,naderbakkar,0.08697626,Egypt,,,,,,,,,,,0.08697626,naderbakkar,,,,,
8941,Kuwait_@al_amer1,0.08697445,Kuwait,,,,,0.08697445,Kuwait_@al_amer1,,,,,,,,,,,
1494,Angham,0.08697374,Egypt,,,,,,,,,,,0.08697374,Angham,,,,,
9314,Kuwait_@drjasem,0.08696131,Kuwait,,,,,0.08696131,Kuwait_@drjasem,,,,,,,,,,,
11698,Lebanon_JoumanaBouEid,0.086958274,Lebanon,,,,,,,,0.086958274,Lebanon_JoumanaBouEid,,,,,,,,
5802,GameelaIsmail,0.086940594,Egypt,,,,,,,,,,,0.086940594,GameelaIsmail,,,,,
11547,Lebanon_Jessicaazar,0.08693387,Lebanon,,,,,,,,0.08693387,Lebanon_Jessicaazar,,,,,,,,
4755,Egypt_monazaki,0.086916685,Egypt,,,,,,,,,,,0.086916685,Egypt_monazaki,,,,,
257,Bahrain_khalidalkhalifa,0.0868843,Bahrain,,,,,,,,,,,,,,0.0868843,Bahrain_khalidalkhalifa,,
6476,Khaledali251,0.086872436,Egypt,,,,,,,,,,,0.086872436,Khaledali251,,,,,
5105,Egypt_tamerhosny,0.08687183,Egypt,,,,,,,,,,,0.08687183,Egypt_tamerhosny,,,,,
5455,ElBaradei,0.086865515,Egypt,,,,,,,,,,,0.086865515,ElBaradei,,,,,
1240,amrdiab,0.08686517,Egypt,,,,,,,,,,,0.08686517,amrdiab,,,,,
4706,Egypt_MohammadSawy,0.0868602,Egypt,,,,,,,,,,,0.0868602,Egypt_MohammadSawy,,,,,
3233,Egypt_DrAliGomaa,0.086855315,Egypt,,,,,,,,,,,0.086855315,Egypt_DrAliGomaa,,,,,
12234,Lebanon_najwakaram,0.08685134,Lebanon,,,,,,,,0.08685134,Lebanon_najwakaram,,,,,,,,
10785,Lebanon_adelkaram9,0.08685051,Lebanon,,,,,,,,0.08685051,Lebanon_adelkaram9,,,,,,,,
1638,BothainaKamel,0.08684099,Egypt,,,,,,,,,,,0.08684099,BothainaKamel,,,,,
10022,Kuwait_@m7amd115,0.08682986,Kuwait,,,,,0.08682986,Kuwait_@m7amd115,,,,,,,,,,,
11709,Lebanon_JoumanaBouEid,0.08682093,Lebanon,,,,,,,,0.08682093,Lebanon_JoumanaBouEid,,,,,,,,
11566,Lebanon_Jessicaazar,0.08681007,Lebanon,,,,,,,,0.08681007,Lebanon_Jessicaazar,,,,,,,,
9377,Kuwait_@Dr_alwasmi,0.086802304,Kuwait,,,,,0.086802304,Kuwait_@Dr_alwasmi,,,,,,,,,,,
11334,Lebanon_hildakhalife,0.086798616,Lebanon,,,,,,,,0.086798616,Lebanon_hildakhalife,,,,,,,,
11624,Lebanon_JohnDolmayan,0.08674247,Lebanon,,,,,,,,0.08674247,Lebanon_JohnDolmayan,,,,,,,,
8236,Iraq_qais_qazaz,0.086721,Iraq,,0.086721,Iraq_qais_qazaz,,,,,,,,,,,,,,
7281,Yosraellozy,0.08670989,Egypt,,,,,,,,,,,0.08670989,Yosraellozy,,,,,
8280,Iraq_StaarSaad,0.086699665,Iraq,,0.086699665,Iraq_StaarSaad,,,,,,,,,,,,,,
8338,Iraq_tahadulaimi,0.086690426,Iraq,,0.086690426,Iraq_tahadulaimi,,,,,,,,,,,,,,
1747,Donia,0.08668716,Egypt,,,,,,,,,,,0.08668716,Donia,,,,,
1816,DrAbolfotoh,0.08668293,Egypt,,,,,,,,,,,0.08668293,DrAbolfotoh,,,,,
8157,Iraq_ParwazOfficial,0.08668253,Iraq,,0.08668253,Iraq_ParwazOfficial,,,,,,,,,,,,,,
3889,Egypt_Hamaki,0.08665274,Egypt,,,,,,,,,,,0.08665274,Egypt_Hamaki,,,,,
10416,Kuwait_@Richter_q8,0.086599685,Kuwait,,,,,0.086599685,Kuwait_@Richter_q8,,,,,,,,,,,
11025,Lebanon_Fahan77,0.086538166,Lebanon,,,,,,,,0.086538166,Lebanon_Fahan77,,,,,,,,
251,Bahrain_khalidalkhalifa,0.08650195,Bahrain,,,,,,,,,,,,,,0.08650195,Bahrain_khalidalkhalifa,,
7559,Iraq_duaanagem,0.08649014,Iraq,,0.08649014,Iraq_duaanagem,,,,,,,,,,,,,,
3232,Egypt_DrAliGomaa,0.08648126,Egypt,,,,,,,,,,,0.08648126,Egypt_DrAliGomaa,,,,,
3238,Egypt_DrAliGomaa,0.08647616,Egypt,,,,,,,,,,,0.08647616,Egypt_DrAliGomaa,,,,,
5577,Elmo_27,0.086452626,Egypt,,,,,,,,,,,0.086452626,Elmo_27,,,,,
2456,Egypt_Amradib,0.08641894,Egypt,,,,,,,,,,,0.08641894,Egypt_Amradib,,,,,
11524,Lebanon_jamalfayad,0.086408794,Lebanon,,,,,,,,0.086408794,Lebanon_jamalfayad,,,,,,,,
11974,Lebanon_myriamfares,0.08639581,Lebanon,,,,,,,,0.08639581,Lebanon_myriamfares,,,,,,,,
10208,Kuwait_@NabilAlawadhy,0.08635737,Kuwait,,,,,0.08635737,Kuwait_@NabilAlawadhy,,,,,,,,,,,
10224,Kuwait_@NabilAlawadhy,0.086271636,Kuwait,,,,,0.086271636,Kuwait_@NabilAlawadhy,,,,,,,,,,,
2776,Egypt_Angham,0.0862502,Egypt,,,,,,,,,,,0.0862502,Egypt_Angham,,,,,
10071,Kuwait_@MALDhubaibi,0.08615764,Kuwait,,,,,0.08615764,Kuwait_@MALDhubaibi,,,,,,,,,,,
4569,Egypt_MoatazAFattah,0.08615426,Egypt,,,,,,,,,,,0.08615426,Egypt_MoatazAFattah,,,,,
1070,amalmaher,0.08615415,Egypt,,,,,,,,,,,0.08615415,amalmaher,,,,,
12075,Lebanon_NadineLabaki,0.08613632,Lebanon,,,,,,,,0.08613632,Lebanon_NadineLabaki,,,,,,,,
136,Bahrain_FawwazBH,0.08609535,Bahrain,,,,,,,,,,,,,,0.08609535,Bahrain_FawwazBH,,
2351,Egypt_amalmaher,0.086086914,Egypt,,,,,,,,,,,0.086086914,Egypt_amalmaher,,,,,
11022,Lebanon_Fahan77,0.086070955,Lebanon,,,,,,,,0.086070955,Lebanon_Fahan77,,,,,,,,
119,Bahrain_Dr_NadaDhaif,0.08605802,Bahrain,,,,,,,,,,,,,,0.08605802,Bahrain_Dr_NadaDhaif,,
1236,amrdiab,0.08605192,Egypt,,,,,,,,,,,0.08605192,amrdiab,,,,,
4951,Egypt_omertaher,0.08605147,Egypt,,,,,,,,,,,0.08605147,Egypt_omertaher,,,,,
7601,Iraq_duaanagem,0.08598072,Iraq,,0.08598072,Iraq_duaanagem,,,,,,,,,,,,,,
2257,Egypt_alsha3rawy,0.085951135,Egypt,,,,,,,,,,,0.085951135,Egypt_alsha3rawy,,,,,
2254,Egypt_alqaradawy,0.08591773,Egypt,,,,,,,,,,,0.08591773,Egypt_alqaradawy,,,,,
8927,Kuwait_@al_amer1,0.08590016,Kuwait,,,,,0.08590016,Kuwait_@al_amer1,,,,,,,,,,,
2086,Egypt_AhmedShafikEG,0.08588167,Egypt,,,,,,,,,,,0.08588167,Egypt_AhmedShafikEG,,,,,
5198,Egypt_trikaofficial,0.08585997,Egypt,,,,,,,,,,,0.08585997,Egypt_trikaofficial,,,,,
854,AhmedShafikEG,0.08585008,Egypt,,,,,,,,,,,0.08585008,AhmedShafikEG,,,,,
6894,NaguibSawiris,0.08583324,Egypt,,,,,,,,,,,0.08583324,NaguibSawiris,,,,,
4816,Egypt_naderbakkar,0.085809775,Egypt,,,,,,,,,,,0.085809775,Egypt_naderbakkar,,,,,
2413,Egypt_Amradib,0.085804425,Egypt,,,,,,,,,,,0.085804425,Egypt_Amradib,,,,,
9768,Kuwait_@IJalsharifi,0.08579116,Kuwait,,,,,0.08579116,Kuwait_@IJalsharifi,,,,,,,,,,,
9674,Kuwait_@hussen_q8,0.08578369,Kuwait,,,,,0.08578369,Kuwait_@hussen_q8,,,,,,,,,,,
4671,Egypt_MohammadSawy,0.085778266,Egypt,,,,,,,,,,,0.085778266,Egypt_MohammadSawy,,,,,
2430,Egypt_Amradib,0.08572278,Egypt,,,,,,,,,,,0.08572278,Egypt_Amradib,,,,,
3351,Egypt_ElBaradei,0.08572017,Egypt,,,,,,,,,,,0.08572017,Egypt_ElBaradei,,,,,
2438,Egypt_Amradib,0.08568601,Egypt,,,,,,,,,,,0.08568601,Egypt_Amradib,,,,,
6486,khaledalsawy,0.08568309,Egypt,,,,,,,,,,,0.08568309,khaledalsawy,,,,,
6728,MohammadSawy,0.08566808,Egypt,,,,,,,,,,,0.08566808,MohammadSawy,,,,,
9650,Kuwait_@HumoodAlkhudher,0.08562765,Kuwait,,,,,0.08562765,Kuwait_@HumoodAlkhudher,,,,,,,,,,,
11604,Lebanon_JohnDolmayan,0.08561463,Lebanon,,,,,,,,0.08561463,Lebanon_JohnDolmayan,,,,,,,,
2765,Egypt_amrwaked,0.08551699,Egypt,,,,,,,,,,,0.08551699,Egypt_amrwaked,,,,,
9894,Kuwait_@KwShujaa,0.08550283,Kuwait,,,,,0.08550283,Kuwait_@KwShujaa,,,,,,,,,,,
10339,Kuwait_@othmanalkamees,0.08548954,Kuwait,,,,,0.08548954,Kuwait_@othmanalkamees,,,,,,,,,,,
2441,Egypt_Amradib,0.08547655,Egypt,,,,,,,,,,,0.08547655,Egypt_Amradib,,,,,
11513,Lebanon_JadAbumrad,0.08545017,Lebanon,,,,,,,,0.08545017,Lebanon_JadAbumrad,,,,,,,,
2139,Egypt_Almoslemani,0.08544451,Egypt,,,,,,,,,,,0.08544451,Egypt_Almoslemani,,,,,
9868,Kuwait_@Kuw_2003,0.085418716,Kuwait,,,,,0.085418716,Kuwait_@Kuw_2003,,,,,,,,,,,
11782,Lebanon_Maya_Nasri,0.08539533,Lebanon,,,,,,,,0.08539533,Lebanon_Maya_Nasri,,,,,,,,
4005,Egypt_HamdeenSabahy,0.08539139,Egypt,,,,,,,,,,,0.08539139,Egypt_HamdeenSabahy,,,,,
9712,Kuwait_@hussen_q8,0.08537039,Kuwait,,,,,0.08537039,Kuwait_@hussen_q8,,,,,,,,,,,
11625,Lebanon_JohnDolmayan,0.08536908,Lebanon,,,,,,,,0.08536908,Lebanon_JohnDolmayan,,,,,,,,
9888,Kuwait_@KwShujaa,0.0853642,Kuwait,,,,,0.0853642,Kuwait_@KwShujaa,,,,,,,,,,,
1989,Egypt_abdrhmanabnody,0.08536349,Egypt,,,,,,,,,,,0.08536349,Egypt_abdrhmanabnody,,,,,
10345,Kuwait_@othmanalkamees,0.08535841,Kuwait,,,,,0.08535841,Kuwait_@othmanalkamees,,,,,,,,,,,
3180,Egypt_DrAbolfotoh,0.08535826,Egypt,,,,,,,,,,,0.08535826,Egypt_DrAbolfotoh,,,,,
4744,Egypt_monazaki,0.085326284,Egypt,,,,,,,,,,,0.085326284,Egypt_monazaki,,,,,
1498,AsserYassin,0.0852987,Egypt,,,,,,,,,,,0.0852987,AsserYassin,,,,,
2099,Egypt_AhmedShafikEG,0.08529584,Egypt,,,,,,,,,,,0.08529584,Egypt_AhmedShafikEG,,,,,
7534,Iraq_BarhamSalih,0.08528915,Iraq,,0.08528915,Iraq_BarhamSalih,,,,,,,,,,,,,,
5220,Egypt_trikaofficial,0.0851827,Egypt,,,,,,,,,,,0.0851827,Egypt_trikaofficial,,,,,
1255,amrdiab,0.085168995,Egypt,,,,,,,,,,,0.085168995,amrdiab,,,,,
11264,Lebanon_HaririAMay,0.0851198,Lebanon,,,,,,,,0.0851198,Lebanon_HaririAMay,,,,,,,,
11382,Lebanon_Iebaenese,0.08511826,Lebanon,,,,,,,,0.08511826,Lebanon_Iebaenese,,,,,,,,
10446,Kuwait_@Saad3alosh,0.08510834,Kuwait,,,,,0.08510834,Kuwait_@Saad3alosh,,,,,,,,,,,
5234,Egypt_WaelElebrashy,0.085090205,Egypt,,,,,,,,,,,0.085090205,Egypt_WaelElebrashy,,,,,
10267,Kuwait_@NAWALalq8iya,0.08508335,Kuwait,,,,,0.08508335,Kuwait_@NAWALalq8iya,,,,,,,,,,,
7949,Iraq_khameskhanjar,0.08506346,Iraq,,0.08506346,Iraq_khameskhanjar,,,,,,,,,,,,,,
3735,Egypt_Geddo,0.085060015,Egypt,,,,,,,,,,,0.085060015,Egypt_Geddo,,,,,
11972,Lebanon_myriamfares,0.08505475,Lebanon,,,,,,,,0.08505475,Lebanon_myriamfares,,,,,,,,
9552,Kuwait_@hamedzaidq8,0.08501588,Kuwait,,,,,0.08501588,Kuwait_@hamedzaidq8,,,,,,,,,,,
2160,Egypt_Almoslemani,0.08495657,Egypt,,,,,,,,,,,0.08495657,Egypt_Almoslemani,,,,,
2521,Egypt_amrdiab,0.0849113,Egypt,,,,,,,,,,,0.0849113,Egypt_amrdiab,,,,,
3905,Egypt_Hamaki,0.08490199,Egypt,,,,,,,,,,,0.08490199,Egypt_Hamaki,,,,,
5488,ElBaradei,0.08489722,Egypt,,,,,,,,,,,0.08489722,ElBaradei,,,,,
9861,Kuwait_@Kuw_2003,0.0848929,Kuwait,,,,,0.0848929,Kuwait_@Kuw_2003,,,,,,,,,,,
2091,Egypt_AhmedShafikEG,0.08488298,Egypt,,,,,,,,,,,0.08488298,Egypt_AhmedShafikEG,,,,,
7721,Iraq_FalahAlSughayer,0.084855996,Iraq,,0.084855996,Iraq_FalahAlSughayer,,,,,,,,,,,,,,
11248,Lebanon_HaririAMay,0.084855996,Lebanon,,,,,,,,0.084855996,Lebanon_HaririAMay,,,,,,,,
7027,sherine,0.08484973,Egypt,,,,,,,,,,,0.08484973,sherine,,,,,
4112,Egypt_HamzaNamira,0.08484219,Egypt,,,,,,,,,,,0.08484219,Egypt_HamzaNamira,,,,,
8367,Kuwait_@3bood_boushehri,0.08480542,Kuwait,,,,,0.08480542,Kuwait_@3bood_boushehri,,,,,,,,,,,
1487,Angham,0.08478674,Egypt,,,,,,,,,,,0.08478674,Angham,,,,,
